STATION,STATION_NAME,DATE,HPCP,Measurement Flag,Quality Flag
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070316 19:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070316 20:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070316 21:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070316 22:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070316 23:00,0.07, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070317 00:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070317 01:00,0.12, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070317 02:00,0.16, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070317 03:00,0.19, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070317 04:00,0.24, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070317 05:00,0.22, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070317 06:00,0.29, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070317 07:00,0.12, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070317 08:00,0.07, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070317 09:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070317 10:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070317 11:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070319 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070319 20:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070319 21:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070319 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070319 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070320 00:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070320 01:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070320 02:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070322 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070322 20:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070322 21:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070322 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070322 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070324 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070324 20:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070324 21:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070324 22:00,0.10, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070324 23:00,0.09, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070325 00:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070325 01:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070325 02:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070325 03:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070325 06:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070325 07:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070326 14:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070326 15:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070326 16:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070326 17:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070326 18:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070326 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070326 21:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070326 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070326 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070327 00:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070327 01:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070327 02:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070327 03:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070327 04:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070327 05:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070401 01:00,0.00,g, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070401 20:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070401 21:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070401 22:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070401 23:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 00:00,0.11, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 01:00,0.06, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 02:00,0.07, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 03:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 04:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 05:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 06:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 07:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 08:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 09:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 10:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 11:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 12:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 13:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 14:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 15:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 16:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 17:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 18:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 21:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070402 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070403 09:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070403 10:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070403 18:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070403 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070403 20:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070403 21:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070403 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070403 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070404 00:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070404 01:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070404 07:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070404 13:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070404 14:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070404 15:00,0.06, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070404 16:00,0.15, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070404 17:00,0.07, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070404 18:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070404 19:00,0.06, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070404 20:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070404 21:00,0.11, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070404 22:00,0.15, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070404 23:00,0.14, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070405 00:00,0.13, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070405 01:00,0.19, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070405 02:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070405 03:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070405 04:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070405 05:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070405 06:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070405 07:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070412 10:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070412 11:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070412 12:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070412 13:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070412 14:00,0.14, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070412 15:00,0.18, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070412 16:00,0.14, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070412 17:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070412 18:00,0.28, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070412 19:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070412 20:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070412 21:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070412 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070415 07:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070415 08:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070415 09:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070415 10:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070415 11:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070415 12:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070415 13:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070415 14:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070415 15:00,0.06, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070415 16:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070415 17:00,0.10, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070415 18:00,0.07, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070415 19:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070415 20:00,0.09, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070415 21:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070415 22:00,0.08, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070415 23:00,0.20, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070416 00:00,0.18, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070416 01:00,0.12, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070416 02:00,0.13, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070416 03:00,0.11, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070416 04:00,0.21, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070416 05:00,0.09, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070416 06:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070416 07:00,0.16, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070416 08:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070416 09:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070416 10:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070416 11:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070416 12:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070416 20:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 00:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 01:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 02:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 03:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 04:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 05:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 06:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 07:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 08:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 09:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 10:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 11:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 12:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 13:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 14:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 15:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 16:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 17:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 18:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 20:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 21:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 22:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070417 23:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 00:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 01:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 02:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 03:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 04:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 05:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 06:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 07:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 08:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 09:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 10:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 11:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 12:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 14:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 15:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 16:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 17:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 18:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 20:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 21:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070418 23:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070419 00:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070419 04:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070419 06:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070419 07:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070419 18:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070419 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070425 14:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070425 15:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070425 16:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070425 17:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070425 18:00,0.06, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070425 19:00,0.06, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070425 20:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070425 21:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070427 03:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070427 04:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070427 05:00,0.14, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070427 06:00,0.18, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070427 07:00,0.20, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070427 08:00,0.28, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070427 09:00,0.05, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070427 10:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070427 11:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070427 12:00,0.09, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070427 13:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070427 14:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070427 15:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070427 16:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070427 18:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070427 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070427 20:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070427 21:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070427 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070427 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070428 16:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070428 17:00,0.32, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070428 18:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070428 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070428 20:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070428 21:00,0.02, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070428 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070429 01:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070429 02:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070429 03:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070429 05:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070429 06:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070429 18:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070429 19:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070429 20:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070429 21:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070430 01:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070430 08:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070430 09:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070430 10:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070430 11:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070501 01:00,0.00,g, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070502 01:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070502 02:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070502 03:00,0.04, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070502 04:00,0.03, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070502 05:00,0.01, , 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070502 06:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070505 22:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070505 23:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070506 00:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070510 14:00,0.00,T, 
COOP:190770,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,20070511 09:00,0.00,T, 
